"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL3263293";"";"0";"442.65";"0";"4.30";"2a";"O=C(NCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2";"IC50";"'='";"7.2";"nM";"8.14";"";"";"UO_0000065";"18.40";"0.35";"3.84";"9.90";"False";"CHEMBL3270578";"Inhibition of recombinant human soluble epoxide hydrolase using CMNPC as substrate preincubated for 5 mins followed by substrate addition measured at 5 mins post substrate addition by fluorescence assay in presence of 0.1 mg/mL BSA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259769";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None"
"CHEMBL1632454";"";"0";"426.61";"0";"3.79";"16a";"CN1CCN(CCCOc2ccccc2NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1";"IC50";"'='";"2880.0";"nM";"5.54";"";"";"UO_0000065";"12.99";"0.24";"1.75";"9.75";"False";"CHEMBL1634184";"Inhibition of human recombinant soluble epoxide hydrolase expressed in baculovirus expression system by fluorimetric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1629536";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None"
"CHEMBL2398220";"";"0";"211.26";"0";"2.87";"4";"O=C(Cc1ccccc1)Nc1ccccc1";"IC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"23.47";"0.42";"2.09";"17.04";"False";"CHEMBL2400592";"Inhibition of human recombinant soluble epoxide hydrolase using (cyano(6-methoxy-naphthelen-2-yl)methyl trans-[(3-phenyl-oxiran-2-yl)methyl] carbonate) as substrate preincubated for 5 mins prior to substrate addition by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2396615";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL1818410";"";"0";"346.71";"0";"4.82";"30";"O=C(NCc1cccc(Cl)c1)Nc1cccc(C(F)(F)F)c1F";"IC50";"'='";"3.7";"nM";"8.43";"";"";"UO_0000065";"24.32";"0.50";"3.61";"20.50";"False";"CHEMBL1819920";"Inhibition of human recombinant soluble epoxide hydrolase using CMNPC as substrate after 10 mins by fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1817626";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None"
"CHEMBL3809056";"";"0";"332.45";"0";"4.83";"8f(S)";"C[C@H](NC(=O)NCCCc1ccccc1)c1cccc2ccccc12";"IC50";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"22.16";"0.40";"2.54";"17.91";"False";"CHEMBL3812611";"Inhibition of soluble epoxide hydrolase (unknown origin) using 14,15-EET as substrate incubated for 20 mins by LC-MS/MS analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808295";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"None"
"CHEMBL3263303";"";"0";"328.50";"0";"4.22";"DAU";"O=C(NC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2";"IC50";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"27.16";"0.51";"4.70";"21.69";"True";"CHEMBL3270578";"Inhibition of recombinant human soluble epoxide hydrolase using CMNPC as substrate preincubated for 5 mins followed by substrate addition measured at 5 mins post substrate addition by fluorescence assay in presence of 0.1 mg/mL BSA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259769";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None"
"CHEMBL3222121";"";"0";"563.74";"2";"5.65";"5c";"CC(C)(C)OC(=O)N1CCN(CCCOc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c3cccnc23)CC1";"IC50";"'='";"6.8";"nM";"8.17";"";"";"UO_0000065";"14.49";"0.27";"2.52";"8.51";"False";"CHEMBL3223384";"Inhibition of human recombinant soluble epoxide hydrolase using cyano(6-methoxy-naphthalen-2-yl)methyl-trans-[(3-phenyloxiran-2-yl)methyl]carbonate as substrate after 5 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217451";"1";"Scientific Literature";"MedChemComm";"2012";"None"
"CHEMBL3819535";"";"0";"601.14";"2";"6.68";"8a";"CCCCCCC(Sc1nc(Cl)cc(N2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)n1)C(=O)OCC";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"9.32";"0.19";"-1.08";"6.64";"False";"CHEMBL3821236";"Inhibition of recombinant human sHE assessed as product formation preincubated for 30 mins followed by addition of (3-phenyl-cyano-(6-methoxy-2-naphthalenyl)methyl ester-2-oxirane-acetic acid as substrate measured after 30 mins by fluorescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817847";"1";"Scientific Literature";"MedChemComm";"2016";"None"
"CHEMBL3401638";"";"0";"413.54";"0";"2.66";"18";"CS(=O)(=O)N[C@@H]1CCCN(C(=O)N[C@H]2[C@H](c3ccccc3)[C@@H]2c2ccccc2)C1";"IC50";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"21.41";"0.42";"6.19";"11.28";"False";"CHEMBL3406976";"Inhibition of recombinant human soluble epoxide hydrolase assessed as increase in fluorescence intensity by fluorescence plate reader";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400076";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None"
"CHEMBL3401633";"";"0";"422.53";"0";"4.06";"13";"C[C@@H]1[C@H](NC(=O)N2CCC(Oc3ccc(CCC(=O)O)cc3)CC2)[C@H]1c1ccccc1";"IC50";"'='";"75.7";"nM";"7.12";"";"";"UO_0000065";"16.85";"0.31";"3.06";"9.03";"False";"CHEMBL3406976";"Inhibition of recombinant human soluble epoxide hydrolase assessed as increase in fluorescence intensity by fluorescence plate reader";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400076";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None"
"CHEMBL3808508";"";"0";"308.43";"0";"4.00";"8h(R)";"O=C(NCCCc1ccccc1)N[C@@H]1CCCc2ccccc21";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"25.57";"0.47";"3.89";"19.17";"False";"CHEMBL3812611";"Inhibition of soluble epoxide hydrolase (unknown origin) using 14,15-EET as substrate incubated for 20 mins by LC-MS/MS analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808295";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"None"
"CHEMBL3819103";"";"0";"488.55";"1";"5.59";"5a";"CCOC(=O)/C(=C/c1ccc(N2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)cc1)CC";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"15.14";"0.29";"1.81";"12.62";"False";"CHEMBL3821236";"Inhibition of recombinant human sHE assessed as product formation preincubated for 30 mins followed by addition of (3-phenyl-cyano-(6-methoxy-2-naphthalenyl)methyl ester-2-oxirane-acetic acid as substrate measured after 30 mins by fluorescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817847";"1";"Scientific Literature";"MedChemComm";"2016";"None"
"CHEMBL2425000";"";"0";"391.50";"0";"1.74";"8a";"CCNC(=O)N1CCC(c2cc(C)nn2-c2ccc(S(N)(=O)=O)cc2)CC1";"Inhibition";"'='";"23.31";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2427205";"Inhibition of human recombinant soluble epoxide hydrolase using (3-phenyl-oxiranyl)-acetic acid cyano-(6-methoxy-naphtalen-2-yl)-methyl ester as substrate at 100 uM incubated for 15 mins prior to substrate addition by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424549";"1";"Scientific Literature";"Med Chem Res";"2013";"None"
"CHEMBL461085";"CHRYSOOBTUSIN";"0";"358.35";"0";"2.51";"3";"COc1cc2c(c(OC)c1OC)C(=O)c1c(cc(C)c(O)c1OC)C2=O";"Inhibition";"'='";"59.8";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3635708";"Inhibition of sEH (unknown origin) assessed as 6-methoxy-2-naphthaldehyde formation at 50 uM by fluorometry assay using 40 uM cyano-(6-methoxy-naphthalen-2-yl)-methyl ester as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632595";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None"
"CHEMBL2031797";"";"0";"396.27";"0";"4.38";"2";"O=C(Nc1ccc(I)cc1)NC12CC3CC(CC(C3)C1)C2";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"23.47";"0.60";"4.92";"22.61";"False";"CHEMBL2032586";"Inhibition of human recombinant soluble epoxide hydrolase using CMNPC as substrate assessed as appearance of 6-methoxy-2-naphthaldehyde after 10 mins by fluorescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029208";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None"
"CHEMBL242459";"";"0";"412.53";"0";"4.34";"123";"O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1";"IC50";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"21.39";"0.40";"4.48";"10.07";"True";"CHEMBL2032586";"Inhibition of human recombinant soluble epoxide hydrolase using CMNPC as substrate assessed as appearance of 6-methoxy-2-naphthaldehyde after 10 mins by fluorescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029208";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None"
"CHEMBL153057";"";"0";"402.44";"0";"3.86";"L-165041";"CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2182823";"Inhibition of recombinant soluble epoxide hydrolase using PHOME as substrate after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2177035";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None"
"CHEMBL2436588";"";"0";"425.45";"0";"4.09";"36";"CC1CC1C(=O)N1CCC2(CCN(C(=O)Nc3ccc(OC(F)(F)F)cc3)C2)CC1";"IC50";"'='";"1.3";"nM";"8.89";"";"";"UO_0000065";"20.89";"0.40";"4.80";"14.36";"False";"CHEMBL2437612";"Inhibition of human recombinant sEH using cyano(6-methoxy-naphthalen-2-yl)methyl trans-[(3-phenyloxiran-2-yl)methyl]carbonate after 20 to 45 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434828";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2336302";"";"0";"533.72";"2";"6.46";"8t";"COc1cc(-c2nc3ccc(C)cn3c2NC2CCCCC2)ccc1OCCCNC(=O)NC1CCCCC1";"IC50";"'='";"242.0";"nM";"6.62";"";"";"UO_0000065";"12.40";"0.23";"0.16";"7.44";"False";"CHEMBL2344666";"Inhibition of human recombinant soluble epoxide hydrolase expressed in Escherichia coli using 3-phenyl-cyano(6-methoxy-2-naphthalenyl)methylester-2-oxiraneacetic acid as substrate after 30 mins by fluorescence-based assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331454";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None"
"CHEMBL2336306";"";"0";"632.08";"2";"7.90";"8d";"COc1cc(-c2nc3ccc(Cl)cn3c2NC2CCCCC2)ccc1OCCCNC(=O)Nc1ccc(OC(F)(F)F)cc1";"IC50";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"11.86";"0.23";"-0.41";"7.64";"False";"CHEMBL2344666";"Inhibition of human recombinant soluble epoxide hydrolase expressed in Escherichia coli using 3-phenyl-cyano(6-methoxy-2-naphthalenyl)methylester-2-oxiraneacetic acid as substrate after 30 mins by fluorescence-based assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331454";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None"
"CHEMBL2425006";"";"0";"453.57";"0";"2.92";"8g";"Cc1cc(C2CCN(C(=O)NCc3ccccc3)CC2)n(-c2ccc(S(N)(=O)=O)cc2)n1";"Inhibition";"'='";"69.15";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2427205";"Inhibition of human recombinant soluble epoxide hydrolase using (3-phenyl-oxiranyl)-acetic acid cyano-(6-methoxy-naphtalen-2-yl)-methyl ester as substrate at 100 uM incubated for 15 mins prior to substrate addition by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424549";"1";"Scientific Literature";"Med Chem Res";"2013";"None"
"CHEMBL3103818";"";"0";"400.48";"0";"2.07";"28";"CONC(=O)C(=O)Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1";"IC50";"'='";"6.6";"nM";"8.18";"";"";"UO_0000065";"20.43";"0.39";"6.11";"7.54";"False";"CHEMBL3107383";"Inhibition of recombinant human sEH expressed in Sf9 cells using CMNPC as substrate assessed as release of 6-methoxy-2-naphthaldehyde preincubated for 10 mins before substrate addition measured after 10 mins by fluorometer analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102813";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"CHEMBL3308860"
"CHEMBL3103820";"";"0";"414.51";"0";"2.41";"30";"CON(C)C(=O)C(=O)Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"20.03";"0.38";"5.89";"8.32";"False";"CHEMBL3107383";"Inhibition of recombinant human sEH expressed in Sf9 cells using CMNPC as substrate assessed as release of 6-methoxy-2-naphthaldehyde preincubated for 10 mins before substrate addition measured after 10 mins by fluorometer analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102813";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"CHEMBL3308860"
"CHEMBL3104441";"";"0";"503.52";"1";"4.54";"38";"O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCOC2(CCN(C(=O)C3(c4ccccc4)CC3)CC2)C1";"IC50";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"18.66";"0.36";"4.86";"13.22";"False";"CHEMBL3106763";"Inhibition of human recombinant sEH expressed in baculovirus infected insect Sf9 cells using cyano(6-methoxynaphthalen-2-yl)methyl trans-[(3-phenyloxiran-2-yl)methyl] carbonate as substrate preincubated for 30 mins followed by substrate addition measured after 20 to 45 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102795";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"CHEMBL3308860"
"CHEMBL3104431";"";"0";"468.43";"0";"3.42";"28";"Cc1cc(C(=O)N2CCC3(CC2)CN(C(=O)Nc2ccc(OC(F)(F)F)cc2)CCO3)no1";"IC50";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"18.90";"0.37";"5.43";"9.11";"False";"CHEMBL3106763";"Inhibition of human recombinant sEH expressed in baculovirus infected insect Sf9 cells using cyano(6-methoxynaphthalen-2-yl)methyl trans-[(3-phenyloxiran-2-yl)methyl] carbonate as substrate preincubated for 30 mins followed by substrate addition measured after 20 to 45 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102795";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"CHEMBL3308860"
"CHEMBL3103813";"";"0";"399.49";"0";"2.48";"20";"CON(C)C(=O)C(=O)Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1";"IC50";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"16.82";"0.32";"4.24";"7.66";"False";"CHEMBL3107383";"Inhibition of recombinant human sEH expressed in Sf9 cells using CMNPC as substrate assessed as release of 6-methoxy-2-naphthaldehyde preincubated for 10 mins before substrate addition measured after 10 mins by fluorometer analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102813";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"CHEMBL3308860"
"CHEMBL3103817";"";"0";"413.52";"0";"3.21";"26";"CON(C)C(=O)C(=O)N(C)c1ccc(NC(=O)CC23CC4CC(CC(C4)C2)C3)cc1";"IC50";"'='";"4.4";"nM";"8.36";"";"";"UO_0000065";"20.21";"0.38";"5.15";"10.58";"False";"CHEMBL3107383";"Inhibition of recombinant human sEH expressed in Sf9 cells using CMNPC as substrate assessed as release of 6-methoxy-2-naphthaldehyde preincubated for 10 mins before substrate addition measured after 10 mins by fluorometer analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102813";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"CHEMBL3308860"
"CHEMBL3114606";"";"0";"380.44";"0";"3.49";"35";"O=C(O)c1ccc(OC2CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)cc1";"IC50";"'='";"30.3";"nM";"7.52";"";"";"UO_0000065";"19.76";"0.37";"4.03";"9.53";"False";"CHEMBL3118265";"Inhibition of human recombinant soluble epoxide hydrolase after 1 hr by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112438";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"None"
"CHEMBL3114601";"";"0";"412.53";"1";"5.46";"23";"O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2ccccc2-c2ccccc2)CC1";"IC50";"'='";"14.7";"nM";"7.83";"";"";"UO_0000065";"18.99";"0.35";"2.37";"18.84";"False";"CHEMBL3118265";"Inhibition of human recombinant soluble epoxide hydrolase after 1 hr by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112438";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"None"
"CHEMBL2397138";"";"0";"451.45";"0";"4.46";"15";"CNC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"20.60";"0.40";"4.84";"10.49";"False";"CHEMBL2399731";"Inhibition of human recombinant soluble epoxide hydrolase assessed as cyano(6-methoxy-naphthalen-2-yl)methyl trans-[(3-phenyloxyran-2-yl)methyl] carbonate conversion to 6-methoxy-2-naphthaldehyde preincubated for 5 mins prior to substrate addition by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2396585";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2392714";"";"0";"408.43";"0";"2.77";"10a";"CNc1nc(C)nc(N2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)n1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"17.14";"0.33";"4.23";"8.43";"False";"CHEMBL2393705";"Inhibition of human soluble epoxide hydrolase overexpressed in HEK293F cells using EET as substrate assessed as formation of DHET incubated for 30 mins prior to substrate addition measured after 60 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293F";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390902";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2392692";"";"0";"503.32";"1";"3.42";"27, GSK2188931B";"CNc1nc(C)nc(N2CCC(C(=O)NCc3ccc(Br)cc3OC(F)(F)F)CC2)n1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"16.93";"0.38";"5.10";"9.24";"False";"CHEMBL2393705";"Inhibition of human soluble epoxide hydrolase overexpressed in HEK293F cells using EET as substrate assessed as formation of DHET incubated for 30 mins prior to substrate addition measured after 60 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293F";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390902";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2392695";"";"0";"422.45";"0";"2.80";"10e";"Cc1nc(N(C)C)nc(N2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)n1";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"18.45";"0.35";"5.00";"10.50";"False";"CHEMBL2393705";"Inhibition of human soluble epoxide hydrolase overexpressed in HEK293F cells using EET as substrate assessed as formation of DHET incubated for 30 mins prior to substrate addition measured after 60 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293F";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390902";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2392760";"";"0";"275.35";"0";"3.07";"27";"Cc1cc(NC(=O)NC23CC4CC(CC(C4)C2)C3)on1";"IC50";"'='";"117.0";"nM";"6.93";"";"";"UO_0000065";"25.17";"0.47";"3.86";"10.32";"False";"CHEMBL2394377";"Inhibition of recombinant human soluble epoxide hydrolase using CMNPC as substrate preincubated for 5 mins before substrate addition measured after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390858";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None"
"CHEMBL2392758";"";"0";"354.25";"0";"3.84";"25";"Cc1onc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1Br";"IC50";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"25.68";"0.59";"5.26";"13.55";"False";"CHEMBL2394377";"Inhibition of recombinant human soluble epoxide hydrolase using CMNPC as substrate preincubated for 5 mins before substrate addition measured after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390858";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None"
